message_id,conversation_id,topic,timestamp,labeler_id,confidence
36296,4,Discussion about token burn,2024-05-26T03:50:00Z,llama3.3:latest,0.6
36295,3,Discussion about $PAWS token,2024-05-25T03:45:00Z,llama3.3:latest,0.7
36294,2,Discussion about XTONXWHEELROBOT,2024-05-24T03:40:00Z,llama3.3:latest,0.9
36293,1,Discussion about token giveaway,2024-05-23T03:35:00Z,llama3.3:latest,0.8
36292,0,Spam message,2024-05-22T03:30:00Z,llama3.3:latest,1.0
36291,4,Discussion about token burn,2024-05-21T03:25:00Z,llama3.3:latest,0.6
36290,3,Discussion about $PAWS token,2024-05-20T03:20:00Z,llama3.3:latest,0.7
36289,2,Discussion about XTONXWHEELROBOT,2024-05-19T03:15:00Z,llama3.3:latest,0.9
36288,1,Discussion about token giveaway,2024-05-18T03:10:00Z,llama3.3:latest,0.8
36287,0,Spam message,2024-05-17T03:05:00Z,llama3.3:latest,1.0
36286,4,Discussion about token burn,2024-05-16T03:00:00Z,llama3.3:latest,0.6
36285,3,Discussion about $PAWS token,2024-05-15T02:55:00Z,llama3.3:latest,0.7
36284,2,Discussion about XTONXWHEELROBOT,2024-05-14T02:50:00Z,llama3.3:latest,0.9
36283,1,Discussion about token giveaway,2024-05-13T02:45:00Z,llama3.3:latest,0.8
36282,0,Spam message,2024-05-12T02:40:00Z,llama3.3:latest,1.0
36281,4,Discussion about token burn,2024-05-11T02:35:00Z,llama3.3:latest,0.6
36280,3,Discussion about $PAWS token,2024-05-10T02:30:00Z,llama3.3:latest,0.7
36279,2,Discussion about XTONXWHEELROBOT,2024-05-09T02:25:00Z,llama3.3:latest,0.9
36278,1,Discussion about token giveaway,2024-05-08T02:20:00Z,llama3.3:latest,0.8
36277,0,Spam message,2024-05-07T02:15:00Z,llama3.3:latest,1.0
36276,4,Discussion about token burn,2024-05-06T02:10:00Z,llama3.3:latest,0.6
36275,3,Discussion about $PAWS token,2024-05-05T02:05:00Z,llama3.3:latest,0.7
36274,2,Discussion about XTONXWHEELROBOT,2024-05-04T02:00:00Z,llama3.3:latest,0.9
36273,1,Discussion about token giveaway,2024-05-03T01:55:00Z,llama3.3:latest,0.8
36272,0,Spam message,2024-05-02T01:50:00Z,llama3.3:latest,1.0
36271,4,Discussion about token burn,2024-05-01T01:45:00Z,llama3.3:latest,0.6
36270,3,Discussion about $PAWS token,2024-04-30T01:40:00Z,llama3.3:latest,0.7
36269,2,Discussion about XTONXWHEELROBOT,2024-04-29T01:35:00Z,llama3.3:latest,0.9
36268,1,Discussion about token giveaway,2024-04-28T01:30:00Z,llama3.3:latest,0.8
36267,0,Spam message,2024-04-27T01:25:00Z,llama3.3:latest,1.0
36266,4,Discussion about token burn,2024-04-26T01:20:00Z,llama3.3:latest,0.6
36265,3,Discussion about $PAWS token,2024-04-25T01:15:00Z,llama3.3:latest,0.7
36264,2,Discussion about XTONXWHEELROBOT,2024-04-24T01:10:00Z,llama3.3:latest,0.9
36263,1,Discussion about token giveaway,2024-04-23T01:05:00Z,llama3.3:latest,0.8
36262,0,Spam message,2024-04-22T01:00:00Z,llama3.3:latest,1.0
36261,4,Discussion about token burn,2024-04-21T00:55:00Z,llama3.3:latest,0.6
36260,3,Discussion about $PAWS token,2024-04-20T00:50:00Z,llama3.3:latest,0.7
36259,2,Discussion about XTONXWHEELROBOT,2024-04-19T00:45:00Z,llama3.3:latest,0.9
36258,1,Discussion about token giveaway,2024-04-18T00:40:00Z,llama3.3:latest,0.8
36257,0,Spam message,2024-04-17T00:35:00Z,llama3.3:latest,1.0
36256,4,Discussion about token burn,2024-04-16T00:30:00Z,llama3.3:latest,0.6
36255,3,Discussion about $PAWS token,2024-04-15T00:25:00Z,llama3.3:latest,0.7
36254,2,Discussion about XTONXWHEELROBOT,2024-04-14T00:20:00Z,llama3.3:latest,0.9
36253,1,Discussion about token giveaway,2024-04-13T00:15:00Z,llama3.3:latest,0.8
36252,0,Spam message,2024-04-12T00:10:00Z,llama3.3:latest,1.0
36251,4,Discussion about token burn,2024-04-11T00:05:00Z,llama3.3:latest,0.6
36250,3,Discussion about $PAWS token,2024-04-10T00:00:00Z,llama3.3:latest,0.7
36249,2,Discussion about XTONXWHEELROBOT,2024-04-09T23:55:00Z,llama3.3:latest,0.9
36248,1,Discussion about token giveaway,2024-04-08T23:50:00Z,llama3.3:latest,0.8
36247,0,Spam message,2024-04-07T23:45:00Z,llama3.3:latest,1.0
36246,4,Discussion about token burn,2024-04-06T23:40:00Z,llama3.3:latest,0.6
36245,3,Discussion about $PAWS token,2024-04-05T23:35:00Z,llama3.3:latest,0.7
36244,2,Discussion about XTONXWHEELROBOT,2024-04-04T23:30:00Z,llama3.3:latest,0.9
36243,1,Discussion about token giveaway,2024-04-03T23:25:00Z,llama3.3:latest,0.8
36242,0,Spam message,2024-04-02T23:20:00Z,llama3.3:latest,1.0
36241,4,Discussion about token burn,2024-04-01T23:15:00Z,llama3.3:latest,0.6
36240,3,Discussion about $PAWS token,2024-03-31T23:10:00Z,llama3.3:latest,0.7
36239,2,Discussion about XTONXWHEELROBOT,2024-03-30T23:05:00Z,llama3.3:latest,0.9
36238,1,Discussion about token giveaway,2024-03-29T23:00:00Z,llama3.3:latest,0.8
36237,0,Spam message,2024-03-28T22:55:00Z,llama3.3:latest,1.0
36236,4,Discussion about token burn,2024-03-27T22:50:00Z,llama3.3:latest,0.6
36235,3,Discussion about $PAWS token,2024-03-26T22:45:00Z,llama3.3:latest,0.7
36234,2,Discussion about XTONXWHEELROBOT,2024-03-25T22:40:00Z,llama3.3:latest,0.9
36233,1,Discussion about token giveaway,2024-03-24T22:35:00Z,llama3.3:latest,0.8
36232,0,Spam message,2024-03-23T22:30:00Z,llama3.3:latest,1.0
36231,4,Discussion about token burn,2024-03-22T22:25:00Z,llama3.3:latest,0.6
36230,3,Discussion about $PAWS token,2024-03-21T22:20:00Z,llama3.3:latest,0.7
36229,2,Discussion about XTONXWHEELROBOT,2024-03-20T22:15:00Z,llama3.3:latest,0.9
36228,1,Discussion about token giveaway,2024-03-19T22:10:00Z,llama3.3:latest,0.8
36227,0,Spam message,2024-03-18T22:05:00Z,llama3.3:latest,1.0
36226,4,Discussion about token burn,2024-03-17T22:00:00Z,llama3.3:latest,0.6
36225,3,Discussion about $PAWS token,2024-03-16T21:55:00Z,llama3.3:latest,0.7
36224,2,Discussion about XTONXWHEELROBOT,2024-03-15T21:50:00Z,llama3.3:latest,0.9
36223,1,Discussion about token giveaway,2024-03-14T21:45:00Z,llama3.3:latest,0.8
36222,0,Spam message,2024-03-13T21:40:00Z,llama3.3:latest,1.0
36221,4,Discussion about token burn,2024-03-12T21:35:00Z,llama3.3:latest,0.6
36220,3,Discussion about $PAWS token,2024-03-11T21:30:00Z,llama3.3:latest,0.7
36219,2,Discussion about XTONXWHEELROBOT,2024-03-10T21:25:00Z,llama3.3:latest,0.9
36218,1,Discussion about token giveaway,2024-03-09T21:20:00Z,llama3.3:latest,0.8
36217,0,Spam message,2024-03-08T21:15:00Z,llama3.3:latest,1.0
36216,4,Discussion about token burn,2024-03-07T21:10:00Z,llama3.3:latest,0.6
36215,3,Discussion about $PAWS token,2024-03-06T21:05:00Z,llama3.3:latest,0.7
36214,2,Discussion about XTONXWHEELROBOT,2024-03-05T21:00:00Z,llama3.3:latest,0.9
36213,1,Discussion about token giveaway,2024-03-04T20:55:00Z,llama3.3:latest,0.8
36212,0,Spam message,2024-03-03T20:50:00Z,llama3.3:latest,1.0
36211,4,Discussion about token burn,2024-03-02T20:45:00Z,llama3.3:latest,0.6
36210,3,Discussion about $PAWS token,2024-03-01T20:40:00Z,llama3.3:latest,0.7
36209,2,Discussion about XTONXWHEELROBOT,2024-02-29T20:35:00Z,llama3.3:latest,0.9
36208,1,Discussion about token giveaway,2024-02-28T20:30:00Z,llama3.3:latest,0.8
36207,0,Spam message,2024-02-27T20:25:00Z,llama3.3:latest,1.0
36206,4,Discussion about token burn,2024-02-26T20:20:00Z,llama3.3:latest,0.6
36205,3,Discussion about $PAWS token,2024-02-25T20:15:00Z,llama3.3:latest,0.7
36204,2,Discussion about XTONXWHEELROBOT,2024-02-24T20:10:00Z,llama3.3:latest,0.9
36203,1,Discussion about token giveaway,2024-02-23T20:05:00Z,llama3.3:latest,0.8
36202,0,Spam message,2024-02-22T20:00:00Z,llama3.3:latest,1.0
36201,4,Discussion about token burn,2024-02-21T19:55:00Z,llama3.3:latest,0.6
36200,3,Discussion about $PAWS token,2024-02-20T19:50:00Z,llama3.3:latest,0.7
36199,2,Discussion about XTONXWHEELROBOT,2024-02-19T19:45:00Z,llama3.3:latest,0.9
36198,1,Discussion about token giveaway,2024-02-18T19:40:00Z,llama3.3:latest,0.8
36197,0,Spam message,2024-02-17T19:35:00Z,llama3.3:latest,1.0
36196,4,Discussion about token burn,2024-02-16T19:30:00Z,llama3.3:latest,0.6
36195,3,Discussion about $PAWS token,2024-02-15T19:25:00Z,llama3.3:latest,0.7
36194,2,Discussion about XTONXWHEELROBOT,2024-02-14T19:20:00Z,llama3.3:latest,0.9
36193,1,Discussion about token giveaway,2024-02-13T19:15:00Z,llama3.3:latest,0.8
36192,0,Spam message,2024-02-12T19:10:00Z,llama3.3:latest,1.0
36191,4,Discussion about token burn,2024-02-11T19:05:00Z,llama3.3:latest,0.6
36190,3,Discussion about $PAWS token,2024-02-10T19:00:00Z,llama3.3:latest,0.7
36189,2,Discussion about XTONXWHEELROBOT,2024-02-09T18:55:00Z,llama3.3:latest,0.9
36188,1,Discussion about token giveaway,2024-02-08T18:50:00Z,llama3.3:latest,0.8
36187,0,Spam message,2024-02-07T18:45:00Z,llama3.3:latest,1.0
36186,4,Discussion about token burn,2024-02-06T18:40:00Z,llama3.3:latest,0.6
36185,3,Discussion about $PAWS token,2024-02-05T18:35:00Z,llama3.3:latest,0.7
36184,2,Discussion about XTONXWHEELROBOT,2024-02-04T18:30:00Z,llama3.3:latest,0.9
36183,1,Discussion about token giveaway,2024-02-03T18:25:00Z,llama3.3:latest,0.8
36182,0,Spam message,2024-02-02T18:20:00Z,llama3.3:latest,1.0
36181,4,Discussion about token burn,2024-02-01T18:15:00Z,llama3.3:latest,0.6
36180,3,Discussion about $PAWS token,2024-01-31T18:10:00Z,llama3.3:latest,0.7
36179,2,Discussion about XTONXWHEELROBOT,2024-01-30T18:05:00Z,llama3.3:latest,0.9
36178,1,Discussion about token giveaway,2024-01-29T18:00:00Z,llama3.3:latest,0.8
36177,0,Spam message,2024-01-28T17:55:00Z,llama3.3:latest,1.0
36176,4,Discussion about token burn,2024-01-27T17:50:00Z,llama3.3:latest,0.6
36175,3,Discussion about $PAWS token,2024-01-26T17:45:00Z,llama3.3:latest,0.7
36174,2,Discussion about XTONXWHEELROBOT,2024-01-25T17:40:00Z,llama3.3:latest,0.9
36173,1,Discussion about token giveaway,2024-01-24T17:35:00Z,llama3.3:latest,0.8
36172,0,Spam message,2024-01-23T17:30:00Z,llama3.3:latest,1.0
36171,4,Discussion about token burn,2024-01-22T17:25:00Z,llama3.3:latest,0.6
36170,3,Discussion about $PAWS token,2024-01-21T17:20:00Z,llama3.3:latest,0.7
36169,2,Discussion about XTONXWHEELROBOT,2024-01-20T17:15:00Z,llama3.3:latest,0.9
36168,1,Discussion about token giveaway,2024-01-19T17:10:00Z,llama3.3:latest,0.8
36167,0,Spam message,2024-01-18T17:05:00Z,llama3.3:latest,1.0
36166,4,Discussion about token burn,2024-01-17T17:00:00Z,llama3.3:latest,0.6
36165,3,Discussion about $PAWS token,2024-01-16T16:55:00Z,llama3.3:latest,0.7
36164,2,Discussion about XTONXWHEELROBOT,2024-01-15T16:50:00Z,llama3.3:latest,0.9
36163,1,Discussion about token giveaway,2024-01-14T16:45:00Z,llama3.3:latest,0.8
36162,0,Spam message,2024-01-13T16:40:00Z,llama3.3:latest,1.0
36161,4,Discussion about token burn,2024-01-12T16:35:00Z,llama3.3:latest,0.6
36160,3,Discussion about $PAWS token,2024-01-11T16:30:00Z,llama3.3:latest,0.7
36159,2,Discussion about XTONXWHEELROBOT,2024-01-10T16:25:00Z,llama3.3:latest,0.9
36158,1,Discussion about token giveaway,2024-01-09T16:20:00Z,llama3.3:latest,0.8
36157,0,Spam message,2024-01-08T16:15:00Z,llama3.3:latest,1.0
36156,4,Discussion about token burn,2024-01-07T16:10:00Z,llama3.3:latest,0.6
36155,3,Discussion about $PAWS token,2024-01-06T16:05:00Z,llama3.3:latest,0.7
36154,2,Discussion about XTONXWHEELROBOT,2024-01-05T16:00:00Z,llama3.3:latest,0.9
36153,1,Discussion about token giveaway,2024-01-04T15:55:00Z,llama3.3:latest,0.8
36152,0,Spam message,2024-01-03T15:50:00Z,llama3.3:latest,1.0
36151,4,Discussion about token burn,2024-01-02T15:45:00Z,llama3.3:latest,0.6
36150,3,Discussion about $PAWS token,2024-01-01T15:40:00Z,llama3.3:latest,0.7
36149,2,Discussion about XTONXWHEELROBOT,2023-12-31T15:35:00Z,llama3.3:latest,0.9
36148,1,Discussion about token giveaway,2023-12-30T15:30:00Z,llama3.3:latest,0.8
36147,0,Spam message,2023-12-29T15:25:00Z,llama3.3:latest,1.0
36146,4,Discussion about token burn,2023-12-28T15:20:00Z,llama3.3:latest,0.6
36145,3,Discussion about $PAWS token,2023-12-27T15:15:00Z,llama3.3:latest,0.7
36144,2,Discussion about XTONXWHEELROBOT,2023-12-26T15:10:00Z,llama3.3:latest,0.9
36143,1,Discussion about token giveaway,2023-12-25T15:05:00Z,llama3.3:latest,0.8
36142,0,Spam message,2023-12-24T15:00:00Z,llama3.3:latest,1.0
36141,4,Discussion about token burn,2023-12-23T14:55:00Z,llama3.3:latest,0.6
36140,3,Discussion about $PAWS token,2023-12-22T14:50:00Z,llama3.3:latest,0.7
36139,2,Discussion about XTONXWHEELROBOT,2023-12-21T14:45:00Z,llama3.3:latest,0.9
36138,1,Discussion about token giveaway,2023-12-20T14:40:00Z,llama3.3:latest,0.8
36137,0,Spam message,2023-12-19T14:35:00Z,llama3.3:latest,1.0
36136,4,Discussion about token burn,2023-12-18T14:30:00Z,llama3.3:latest,0.6
36135,3,Discussion about $PAWS token,2023-12-17T14:25:00Z,llama3.3:latest,0.7
36134,2,Discussion about XTONXWHEELROBOT,2023-12-16T14:20:00Z,llama3.3:latest,0.9
36133,1,Discussion about token giveaway,2023-12-15T14:15:00Z,llama3.3:latest,0.8
36132,0,Spam message,2023-12-14T14:10:00Z,llama3.3:latest,1.0
36131,4,Discussion about token burn,2023-12-13T14:05:00Z,llama3.3:latest,0.6
36130,3,Discussion about $PAWS token,2023-12-12T14:00:00Z,llama3.3:latest,0.7
36129,2,Discussion about XTONXWHEELROBOT,2023-12-11T13:55:00Z,llama3.3:latest,0.9
36128,1,Discussion about token giveaway,2023-12-10T13:50:00Z,llama3.3:latest,0.8
36127,0,Spam message,2023-12-09T13:45:00Z,llama3.3:latest,1.0
36126,4,Discussion about token burn,2023-12-08T13:40:00Z,llama3.3:latest,0.6
36125,3,Discussion about $PAWS token,2023-12-07T13:35:00Z,llama3.3:latest,0.7
36124,2,Discussion about XTONXWHEELROBOT,2023-12-06T13:30:00Z,llama3.3:latest,0.9
36123,1,Discussion about token giveaway,2023-12-05T13:25:00Z,llama3.3:latest,0.8
36122,0,Spam message,2023-12-04T13:20:00Z,llama3.3:latest,1.0
36121,4,Discussion about token burn,2023-12-03T13:15:00Z,llama3.3:latest,0.6
36120,3,Discussion about $PAWS token,2023-12-02T13:10:00Z,llama3.3:latest,0.7
36119,2,Discussion about XTONXWHEELROBOT,2023-12-01T13:05:00Z,llama3.3:latest,0.9
36118,1,Discussion about token giveaway,2023-11-30T13:00:00Z,llama3.3:latest,0.8
36117,0,Spam message,2023-11-29T12:55:00Z,llama3.3:latest,1.0
36116,4,Discussion about token burn,2023-11-28T12:50:00Z,llama3.3:latest,0.6
36115,3,Discussion about $PAWS token,2023-11-27T12:45:00Z,llama3.3:latest,0.7
36114,2,Discussion about XTONXWHEELROBOT,2023-11-26T12:40:00Z,llama3.3:latest,0.9
36113,1,Discussion about token giveaway,2023-11-25T12:35:00Z,llama3.3:latest,0.8
36112,0,Spam message,2023-11-24T12:30:00Z,llama3.3:latest,1.0
36111,4,Discussion about token burn,2023-11-23T12:25:00Z,llama3.3:latest,0.6
36110,3,Discussion about $PAWS token,2023-11-22T12:20:00Z,llama3.3:latest,0.7
36109,2,Discussion about XTONXWHEELROBOT,2023-11-21T12:15:00Z,llama3.3:latest,0.9
36108,1,Discussion about token giveaway,2023-11-20T12:10:00Z,llama3.3:latest,0.8
36107,0,Spam message,2023-11-19T12:05:00Z,llama3.3:latest,1.0
36106,4,Discussion about token burn,2023-11-18T12:00:00Z,llama3.3:latest,0.6
36105,3,Discussion about $PAWS token,2023-11-17T11:55:00Z,llama3.3:latest,0.7
36104,2,Discussion about XTONXWHEELROBOT,2023-11-16T11:50:00Z,llama3.3:latest,0.9
36103,1,Discussion about token giveaway,2023-11-15T11:45:00Z,llama3.3:latest,0.8
36102,0,Spam message,2023-11-14T11:40:00Z,llama3.3:latest,1.0
36101,4,Discussion about token burn,2023-11-13T11:35:00Z,llama3.3:latest,0.6
36100,3,Discussion about $PAWS token,2023-11-12T11:30:00Z,llama3.3:latest,0.7
36099,2,Discussion about XTONXWHEELROBOT,2023-11-11T11:25:00Z,llama3.3:latest,0.9
36098,1,Discussion about token giveaway,2023-11-10T11:20:00Z,llama3.3:latest,0.8
36097,0,Spam message,2023-11-09T11:15:00Z,llama3.3:latest,1.0
36096,4,Discussion about token burn,2023-11-08T11:10:00Z,llama3.3:latest,0.6
36095,3,Discussion about $PAWS token,2023-11-07T11:05:00Z,llama3.3:latest,0.7
36094,2,Discussion about XTONXWHEELROBOT,2023-11-06T11:00:00Z,llama3.3:latest,0.9
36093,1,Discussion about token giveaway,2023-11-05T10:55:00Z,llama3.3:latest,0.8
36092,0,Spam message,2023-11-04T10:50:00Z,llama3.3:latest,1.0
36091,4,Discussion about token burn,2023-11-03T10:45:00Z,llama3.3:latest,0.6
36090,3,Discussion about $PAWS token,2023-11-02T10:40:00Z,llama3.3:latest,0.7
36089,2,Discussion about XTONXWHEELROBOT,2023-11-01T10:35:00Z,llama3.3:latest,0.9
36088,1,Discussion about token giveaway,2023-10-31T10:30:00Z,llama3.3:latest,0.8
36087,0,Spam message,2023-10-30T10:25:00Z,llama3.3:latest,1.0
36086,4,Discussion about token burn,2023-10-29T10:20:00Z,llama3.3:latest,0.6
36085,3,Discussion about $PAWS token,2023-10-28T10:15:00Z,llama3.3:latest,0.7
36084,2,Discussion about XTONXWHEELROBOT,2023-10-27T10:10:00Z,llama3.3:latest,0.9
36083,1,Discussion about token giveaway,2023-10-26T10:05:00Z,llama3.3:latest,0.8
36082,0,Spam message,2023-10-25T10:00:00Z,llama3.3:latest,1.0
36081,4,Discussion about token burn,2023-10-24T09:55:00Z,llama3.3:latest,0.6
36080,3,Discussion about $PAWS token,2023-10-23T09:50:00Z,llama3.3:latest,0.7
36079,2,Discussion about XTONXWHEELROBOT,2023-10-22T09:45:00Z,llama3.3:latest,0.9
36078,1,Discussion about token giveaway,2023-10-21T09:40:00Z,llama3.3:latest,0.8
36077,0,Spam message,2023-10-20T09:35:00Z,llama3.3:latest,1.0
36076,4,Discussion about token burn,2023-10-19T09:30:00Z,llama3.3:latest,0.6
36075,3,Discussion about $PAWS token,2023-10-18T09:25:00Z,llama3.3:latest,0.7
36074,2,Discussion about XTONXWHEELROBOT,2023-10-17T09:20:00Z,llama3.3:latest,0.9
36073,1,Discussion about token giveaway,2023-10-16T09:15:00Z,llama3.3:latest,0.8
36072,0,Spam message,2023-10-15T09:10:00Z,llama3.3:latest,1.0
36071,4,Discussion about token burn,2023-10-14T09:05:00Z,llama3.3:latest,0.6
36070,3,Discussion about $PAWS token,2023-10-13T09:00:00Z,llama3.3:latest,0.7
36069,2,Discussion about XTONXWHEELROBOT,2023-10-12T08:55:00Z,llama3.3:latest,0.9
36068,1,Discussion about token giveaway,2023-10-11T08:50:00Z,llama3.3:latest,0.8
36067,0,Spam message,2023-10-10T08:45:00Z,llama3.3:latest,1.0
36066,4,Discussion about token burn,2023-10-09T08:40:00Z,llama3.3:latest,0.6
36065,3,Discussion about $PAWS token,2023-10-08T08:35:00Z,llama3.3:latest,0.7
36064,2,Discussion about XTONXWHEELROBOT,2023-10-07T08:30:00Z,llama3.3:latest,0.9
36063,1,Discussion about token giveaway,2023-10-06T08:25:00Z,llama3.3:latest,0.8
36062,0,Spam message,2023-10-05T08:20:00Z,llama3.3:latest,1.0
36061,4,Discussion about token burn,2023-10-04T08:15:00Z,llama3.3:latest,0.6
36060,3,Discussion about $PAWS token,2023-10-03T08:10:00Z,llama3.3:latest,0.7
36059,2,Discussion about XTONXWHEELROBOT,2023-10-02T08:05:00Z,llama3.3:latest,0.9
36058,1,Discussion about token giveaway,2023-10-01T08:00:00Z,llama3.3:latest,0.8
36057,0,Spam message,2023-09-30T07:55:00Z,llama3.3:latest,1.0
36056,4,Discussion about token burn,2023-09-29T07:50:00Z,llama3.3:latest,0.6
36055,3,Discussion about $PAWS token,2023-09-28T07:45:00Z,llama3.3:latest,0.7
36054,2,Discussion about XTONXWHEELROBOT,2023-09-27T07:40:00Z,llama3.3:latest,0.9
36053,1,Discussion about token giveaway,2023-09-26T07:35:00Z,llama3.3:latest,0.8
36052,0,Spam message,2023-09-25T07:30:00Z,llama3.3:latest,1.0
36051,4,Discussion about token burn,2023-09-24T07:25:00Z,llama3.3:latest,0.6
36050,3,Discussion about $PAWS token,2023-09-23T07:20:00Z,llama3.3:latest,0.7
36049,2,Discussion about XTONXWHEELROBOT,2023-09-22T07:15:00Z,llama3.3:latest,0.9
36048,1,Discussion about token giveaway,2023-09-21T07:10:00Z,llama3.3:latest,0.8
36047,0,Spam message,2023-09-20T07:05:00Z,llama3.3:latest,1.0
36046,4,Discussion about token burn,2023-09-19T07:00:00Z,llama3.3:latest,0.6
36045,3,Discussion about $PAWS token,2023-09-18T06:55:00Z,llama3.3:latest,0.7
36044,2,Discussion about XTONXWHEELROBOT,2023-09-17T06:50:00Z,llama3.3:latest,0.9
36043,1,Discussion about token giveaway,2023-09-16T06:45:00Z,llama3.3:latest,0.8
36042,0,Spam message,2023-09-15T06:40:00Z,llama3.3:latest,1.0
36041,4,Discussion about token burn,2023-09-14T06:35:00Z,llama3.3:latest,0.6
36040,3,Discussion about $PAWS token,2023-09-13T06:30:00Z,llama3.3:latest,0.7
36039,2,Discussion about XTONXWHEELROBOT,2023-09-12T06:25:00Z,llama3.3:latest,0.9
36038,1,Discussion about token giveaway,2023-09-11T06:20:00Z,llama3.3:latest,0.8
36037,0,Spam message,2023-09-10T06:15:00Z,llama3.3:latest,1.0
36036,4,Discussion about token burn,2023-09-09T06:10:00Z,llama3.3:latest,0.6
36035,3,Discussion about $PAWS token,2023-09-08T06:05:00Z,llama3.3:latest,0.7
36034,2,Discussion about XTONXWHEELROBOT,2023-09-07T06:00:00Z,llama3.3:latest,0.9
36033,1,Discussion about token giveaway,2023-09-06T05:55:00Z,llama3.3:latest,0.8
36032,0,Spam message,2023-09-05T05:50:00Z,llama3.3:latest,1.0
36031,4,Discussion about token burn,2023-09-04T05:45:00Z,llama3.3:latest,0.6
36030,3,Discussion about $PAWS token,2023-09-03T05:40:00Z,llama3.3:latest,0.7
36029,2,Discussion about XTONXWHEELROBOT,2023-09-02T05:35:00Z,llama3.3:latest,0.9
36028,1,Discussion about token giveaway,2023-09-01T05:30:00Z,llama3.3:latest,0.8
36027,0,Spam message,2023-08-31T05:25:00Z,llama3.3:latest,1.0
36026,4,Discussion about token burn,2023-08-30T05:20:00Z,llama3.3:latest,0.6
36025,3,Discussion about $PAWS token,2023-08-29T05:15:00Z,llama3.3:latest,0.7
36024,2,Discussion about XTONXWHEELROBOT,2023-08-28T05:10:00Z,llama3.3:latest,0.9
36023,1,Discussion about token giveaway,2023-08-27T05:05:00Z,llama3.3:latest,0.8
36022,0,Spam message,2023-08-26T05:00:00Z,llama3.3:latest,1.0
36021,4,Discussion about token burn,2023-08-25T04:55:00Z,llama3.3:latest,0.6
